更新时间,#genre#
20260323-05-18-08,url


RespoTime,whitelist,#genre#
288.69ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=10
279.36ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=8
338.12ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=1
375.39ms,CCTV1,https://t.freetv.fun/live/cctv1-5.m3u8
330.04ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=3
309.21ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=11
360.40ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=2
320.65ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=7
344.43ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=13
395.55ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=5
396.76ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=9
314.05ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=12
335.04ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=15
339.66ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1
300.05ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
310.50ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=19
344.62ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=18
450.22ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
176.24ms,CCTV1,https://t.freetv.fun/live/cctv1-3.php
519.55ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
494.01ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
478.29ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
533.06ms,CCTV1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv
592.46ms,CCTV1,http://113.26.202.52:1299/tsfile/live/0001_1.m3u8
664.04ms,CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
691.89ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
581.52ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
518.86ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
667.20ms,CCTV1,http://183.215.134.239:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
498.77ms,CCTV2,http://219.156.91.5:4022/rtp/225.1.4.74:1103
755.66ms,CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
824.82ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
841.27ms,CCTV2,http://171.119.205.198:6000/rtp/226.0.2.154:9144
514.10ms,CCTV2,http://60.4.29.183:8077/rtp/239.253.92.190:6065
506.93ms,CCTV2,http://124.112.240.179:4022/rtp/238.1.78.235:7752
525.01ms,CCTV2,http://115.171.80.124:1688/rtp/225.1.8.2:8084
558.29ms,CCTV2,http://106.87.51.33:8888/rtp/235.254.198.52:1484
571.12ms,CCTV2,http://223.198.243.233:4000/rtp/239.253.64.195:5140
592.15ms,CCTV2,http://114.254.83.46:8888/rtp/239.3.1.60:8084
504.37ms,CCTV2,http://221.220.130.223:8012/rtp/239.3.1.60:8084
525.90ms,CCTV2,http://115.171.216.58:4000/rtp/225.1.8.2:8084
544.32ms,CCTV2,http://115.171.216.84:4000/rtp/225.1.8.2:8084
175.82ms,CCTV2,https://t.freetv.fun/live/cctv2-7.m3u8
1380.01ms,CCTV2,http://171.8.84.159:8800/rtp/239.16.20.2:10020
175.86ms,CCTV2,https://t.freetv.fun/live/cctv-2gao-qing.m3u8
456.44ms,CCTV2,http://120.211.62.180:8000/hls/2/index.m3u8
513.19ms,CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
196.15ms,CCTV2,http://38.75.136.137:98/gslb/dsdqpub/cctv2hd.m3u8?auth=testpub
156.62ms,CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
533.79ms,CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
540.78ms,CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
629.64ms,CCTV2,http://112.123.206.32:808/hls/2/index.m3u8
233.01ms,CCTV2,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd
567.94ms,CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
590.64ms,CCTV2,http://www.cdnstv.com:6398/hls/2/index.m3u8
157.68ms,CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
7566.53ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
117.98ms,CCTV2,http://38.75.136.137:98/gslb/dsdqca/cctv2hd.m3u8?auth=test20251009
1345.15ms,CCTV2,https://t.freetv.fun/live/cctv2-1.php
336.86ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=5
379.74ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=8
309.46ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=1
349.52ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=4
300.33ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=3
178.95ms,CCTV2,https://t.freetv.fun/live/cctv2-16.m3u8
559.83ms,CCTV2,http://113.25.252.226:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
1108.06ms,CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
592.11ms,CCTV2,http://222.214.208.34:59901/tsfile/live/0002_1.m3u8
258.31ms,CCTV2,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009
365.52ms,CCTV2,https://t.freetv.fun/live/cctv2-2.m3u8
368.21ms,CCTV2,https://t.freetv.fun/live/cctv-2gao-qing-1.m3u8
363.41ms,CCTV2,https://t.freetv.fun/live/cctv2-6.m3u8
397.92ms,CCTV2,https://t.freetv.fun/live/cctv2-10.m3u8
527.59ms,CCTV2,https://t.freetv.fun/live/cctv2-1.m3u8
378.78ms,CCTV2,https://t.freetv.fun/live/cctv2-5.m3u8
2285.39ms,CCTV2,https://t.freetv.fun/live/cctv2-2.php
687.66ms,CCTV2,https://t.freetv.fun/live/cctv2-12.m3u8
371.60ms,CCTV2,https://t.freetv.fun/live/cctv2-9.m3u8
689.74ms,CCTV2,https://t.freetv.fun/live/cctv2-8.php
367.11ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=2
682.45ms,CCTV2,https://t.freetv.fun/live/cctv2-8.m3u8
372.99ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=10
527.74ms,CCTV2,https://t.freetv.fun/live/cctv2-18.m3u8
283.24ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=9
279.98ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=6
2336.46ms,CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
264.97ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=7
248.10ms,CCTV2,https://epg.pw/stream/f86540c126a751cc707e3805911549bd077fb5a7f0f53a824212d75addea3747.m3u8
361.27ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
341.77ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2
280.63ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=12
378.83ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=11
2897.71ms,CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
523.89ms,CCTV2,http://60.13.52.236:65500/newlive/live/hls/2/live.m3u8
484.88ms,CCTV2,http://183.220.107.138:4022/rtp/239.11.0.108:5140
537.21ms,CCTV2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8?key=txiptv
586.64ms,CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8
481.51ms,CCTV2,http://39.152.103.17:8089/tsfile/live/1001_1.m3u8
959.60ms,CCTV2,https://stream1.freetv.fun/tv2-4.m3u8
1017.80ms,CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
513.41ms,CCTV2,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
552.55ms,CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
196.26ms,CCTV3,http://38.75.136.137:98/gslb/dsdqpub/cctv3hd.m3u8?auth=testpub
719.37ms,CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
534.98ms,CCTV2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8
800.69ms,CCTV2,http://61.184.46.85:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
513.07ms,CCTV3,http://219.156.91.5:4022/rtp/225.1.4.158:1194
602.91ms,CCTV2,http://113.26.202.52:1299/tsfile/live/0002_1.m3u8
524.13ms,CCTV3,http://60.4.29.183:8077/rtp/239.253.92.191:6057
551.21ms,CCTV3,http://171.119.205.198:6000/rtp/226.0.2.208:9576
514.71ms,CCTV3,http://115.171.80.124:1688/rtp/225.1.8.88:8000
570.52ms,CCTV3,http://223.198.243.233:4000/rtp/239.253.64.244:5140
515.64ms,CCTV3,http://124.112.240.179:4022/rtp/238.1.78.170:7232
536.71ms,CCTV3,http://171.8.84.159:8800/rtp/239.16.20.3:10030
1385.60ms,CCTV2,http://iptv.4666888.xyz/iptv2A.php?id=8
586.60ms,CCTV3,http://106.87.51.33:8888/rtp/235.254.198.53:1488
599.76ms,CCTV3,http://114.254.83.46:8888/rtp/239.3.1.172:8001
62.66ms,CCTV3,https://t.freetv.fun/live/cctv3-3.m3u8
81.22ms,CCTV3,https://t.freetv.fun/live/cctv3-12.m3u8
67.08ms,CCTV3,https://t.freetv.fun/live/cctv3-9.m3u8
58.95ms,CCTV3,https://t.freetv.fun/live/cctv3-10.m3u8
61.47ms,CCTV3,https://t.freetv.fun/live/cctv-3gao-qing.m3u8
528.24ms,CCTV3,http://221.220.130.223:8012/rtp/239.3.1.172:8001
534.12ms,CCTV3,http://115.171.216.58:4000/rtp/225.1.8.88:8000
514.00ms,CCTV3,http://115.171.216.84:4000/rtp/225.1.8.88:8000
156.19ms,CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
245.42ms,CCTV3,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009
533.03ms,CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
537.76ms,CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
539.03ms,CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
237.08ms,CCTV3,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv3hd
564.74ms,CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
572.12ms,CCTV3,https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8
263.72ms,CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8
273.09ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=3
287.88ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=6
497.17ms,CCTV3,http://112.132.10.54:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
467.94ms,CCTV3,http://39.152.103.17:8089/tsfile/live/1002_1.m3u8
1073.87ms,CCTV3,http://gmxw.7766.org:808/hls/91/index.m3u8
273.67ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=4
322.94ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=5
333.44ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=7
1355.26ms,CCTV3,https://t.freetv.fun/live/cctv3-1.php
1434.59ms,CCTV3,https://t.freetv.fun/live/cctv3.php
175.66ms,CCTV3,https://t.freetv.fun/live/cctv3-2.php
3577.69ms,CCTV2,http://112.123.243.37:50085/tsfile/live/0002_1.m3u8
1364.66ms,CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
380.80ms,CCTV3,https://t.freetv.fun/live/cctv3-4.php
368.99ms,CCTV3,https://t.freetv.fun/live/cctv3-1.m3u8
368.03ms,CCTV3,https://t.freetv.fun/live/cctv-3gao-qing-1.m3u8
370.82ms,CCTV3,https://t.freetv.fun/live/cctv3-5.m3u8
1616.48ms,CCTV3,http://www.cdnstv.com:6398/hls/3/index.m3u8
117.82ms,CCTV3,http://38.75.136.137:98/gslb/dsdqca/cctv3hd.m3u8?auth=test20251009
177.37ms,CCTV3,https://t.freetv.fun/live/cctv3-13.m3u8
374.16ms,CCTV3,https://t.freetv.fun/live/cctv3-5.php
118.54ms,CCTV3,http://38.75.136.137:98/gslb/dsdqca/scwshd.m3u8?auth=test20251009
404.56ms,CCTV3,https://t.freetv.fun/live/cctv3-6.php
281.12ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=1
389.06ms,CCTV3,https://t.freetv.fun/live/cctv3-4.m3u8
282.69ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=2
394.48ms,CCTV3,https://t.freetv.fun/live/cctv3-11.php
398.42ms,CCTV3,https://t.freetv.fun/live/cctv3-6.m3u8
280.66ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV-3
369.46ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3
405.25ms,CCTV3,http://112.27.235.94:8000/hls/3/index.m3u8
493.98ms,CCTV3,http://183.220.107.138:4022/rtp/239.11.0.101:5140
520.96ms,CCTV3,http://60.13.52.236:65500/newlive/live/hls/3/live.m3u8
2453.37ms,CCTV3,http://8.138.7.223/tv/migu3.php?id=cctv3
816.32ms,CCTV3,https://stream1.freetv.fun/tv3-9.m3u8
530.51ms,CCTV3,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv
733.85ms,CCTV3,https://stream1.freetv.fun/tv3-2.m3u8
574.43ms,CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8
721.84ms,CCTV3,http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
499.51ms,CCTV4,http://219.156.91.5:4022/rtp/225.1.5.30:1333
516.88ms,CCTV4,http://171.119.205.198:6000/rtp/226.0.2.156:9160
824.98ms,CCTV3,http://61.184.46.85:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
656.66ms,CCTV3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8
513.50ms,CCTV4,http://60.4.29.183:8077/rtp/239.253.92.251:6141
533.82ms,CCTV4,http://115.171.80.124:1688/rtp/225.1.8.4:8092
504.83ms,CCTV4,http://124.112.240.179:4022/rtp/238.1.78.236:7760
562.82ms,CCTV4,http://223.198.243.233:4000/rtp/239.253.64.196:5140
570.40ms,CCTV4,http://171.8.84.159:8800/rtp/239.16.20.4:10040
558.05ms,CCTV4,http://106.87.51.33:8888/rtp/235.254.198.183:7980
503.62ms,CCTV4,http://221.220.130.223:8012/rtp/239.3.1.105:8092
601.34ms,CCTV4,http://114.254.83.46:8888/rtp/239.3.1.105:8092
527.51ms,CCTV4,http://115.171.216.58:4000/rtp/225.1.8.4:8092
506.54ms,CCTV4,http://219.156.91.5:4022/rtp/225.1.5.31:1342
533.84ms,CCTV4,http://115.171.216.84:4000/rtp/225.1.8.4:8092
511.74ms,CCTV4,http://60.4.29.183:8077/rtp/239.253.93.192:6370
527.57ms,CCTV4,http://221.220.130.223:8012/rtp/239.3.1.213:4220
596.12ms,CCTV4,http://114.254.83.46:8888/rtp/239.3.1.213:4220
507.80ms,CCTV4,http://219.156.91.5:4022/rtp/225.1.5.32:1343
529.48ms,CCTV4,http://60.4.29.183:8077/rtp/239.253.93.193:6371
69.34ms,CCTV4,https://t.freetv.fun/live/cctv4-3.m3u8
59.15ms,CCTV4,https://t.freetv.fun/live/cctv-4gao-qing.m3u8
175.34ms,CCTV4,https://t.freetv.fun/live/cctv4.m3u8
529.54ms,CCTV4,http://221.220.130.223:8012/rtp/239.3.1.214:4220
364.23ms,CCTV4,https://t.freetv.fun/live/cctv4-1.m3u8
674.79ms,CCTV4,http://114.254.83.46:8888/rtp/239.3.1.214:4220
2325.09ms,CCTV3,http://113.25.252.226:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
434.68ms,CCTV4,http://120.211.62.180:8000/hls/4/index.m3u8
506.47ms,CCTV4,http://58.57.40.22:9901/tsfile/live/1003_1.m3u8
551.24ms,CCTV4,http://183.11.239.36:808/hls/22/index.m3u8
541.61ms,CCTV4,http://183.11.239.36:808/hls/67/index.m3u8
572.42ms,CCTV4,http://113.15.109.216:59901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
1157.07ms,CCTV4,http://183.11.239.36:808/hls/77/index.m3u8
537.62ms,CCTV4,http://120.76.248.139/live/bfgd/4200000063.m3u8
4751.28ms,CCTV3,http://153.0.171.163:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
156.41ms,CCTV4,http://107.150.60.122/live/cctv4hd.m3u8
202.81ms,CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub
246.47ms,CCTV4,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009
162.38ms,CCTV4,http://107.150.60.122/live/cctv4k.m3u8
236.13ms,CCTV4,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4hd
1645.44ms,CCTV4,http://74.91.26.218:82/live/cctv4hd.m3u8
195.82ms,CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
248.78ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=6
1399.34ms,CCTV4,http://www.cdnstv.com:6398/hls/4/index.m3u8
1287.67ms,CCTV4,https://play.kankanlive.com/live/1698234936258960.m3u8
4836.74ms,CCTV3,http://112.123.243.37:50085/tsfile/live/0003_1.m3u8
2582.06ms,CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4o
614.72ms,CCTV4,https://t.freetv.fun/live/cctv4-1.php
606.00ms,CCTV4,http://106.59.2.11:55555/rtp/239.200.201.181:4220
376.82ms,CCTV4,https://t.freetv.fun/live/cctv-4gao-qing-1.m3u8
574.25ms,CCTV4,http://106.59.2.11:55555/rtp/239.200.201.180:4220
369.29ms,CCTV4,https://t.freetv.fun/live/cctv4-6.php
369.05ms,CCTV4,https://t.freetv.fun/live/cctv4-7.m3u8
118.51ms,CCTV4,http://38.75.136.137:98/gslb/dsdqca/cctv4hd.m3u8?auth=test20251009
438.70ms,CCTV4,https://dash2.antik.sk/live/test_cctv_tizen/playlist.m3u8
375.78ms,CCTV4,https://t.freetv.fun/live/cctv4-2.m3u8
377.81ms,CCTV4,https://t.freetv.fun/live/cctv4-9.m3u8
373.47ms,CCTV4,https://t.freetv.fun/live/cctv4-8.m3u8
256.82ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=4
4692.03ms,CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4a
266.60ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=5
262.87ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=8
303.19ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=11
414.72ms,CCTV4,https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8
379.94ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=9
373.41ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=7
340.24ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV-4
260.44ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=12
402.06ms,CCTV4,http://112.27.235.94:8000/hls/4/index.m3u8
581.82ms,CCTV4,https://piccpndali.v.myalicdn.com/audio/cctv4_2.m3u8
519.79ms,CCTV4,http://60.13.52.236:65500/newlive/live/hls/4/live.m3u8
513.17ms,CCTV4,http://39.152.103.17:8089/tsfile/live/1003_1.m3u8
535.42ms,CCTV4,http://218.17.33.178:53290/tsfile/live/1004_1.m3u8
547.10ms,CCTV4,http://218.17.33.178:53290/tsfile/live/1004_1.m3u8?key=txiptv
584.66ms,CCTV4,https://piccpndali.v.myalicdn.com/audio/cctveurope_2.m3u8
607.51ms,CCTV4,http://182.91.124.60:8801/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
5886.80ms,CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4
493.81ms,CCTV4,http://183.220.107.138:4022/rtp/239.11.0.109:5140
593.86ms,CCTV4,http://113.26.202.52:1299/tsfile/live/0004_1.m3u8
711.08ms,CCTV4,http://113.25.252.226:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
1239.32ms,CCTV4,https://piccpndali.v.myalicdn.com/audio/cctvamerica_2.m3u8
770.06ms,CCTV4,http://61.184.46.85:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
794.03ms,CCTV4,http://36.36.200.198:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
1256.38ms,CCTV4,http://221.226.51.220:50081/newlive/live/hls/4/live.m3u8
961.74ms,CCTV4,http://120.40.39.246:352/newlive/live/hls/4/live.m3u8
513.24ms,CCTV5,http://219.156.91.5:4022/rtp/225.1.4.159:1195
551.72ms,CCTV5,http://171.119.205.198:6000/rtp/226.0.2.209:9584
788.84ms,CCTV4,http://vip1.xinketongxun.fun:8082/tsfile/live/1026_1.m3u8
523.23ms,CCTV5,http://60.4.29.183:8077/rtp/239.253.92.181:6046
515.24ms,CCTV5,http://115.171.80.124:1688/rtp/225.1.8.89:8000
515.38ms,CCTV5,http://124.112.240.179:4022/rtp/238.1.78.171:7240
54.32ms,CCTV5,https://t.freetv.fun/live/cctv5-3.m3u8
535.30ms,CCTV5,http://171.8.84.159:8800/rtp/239.16.20.53:10530
64.75ms,CCTV5,https://t.freetv.fun/live/cctv5-5.m3u8
