更新时间,#genre#
20260720-07-13-49,url


RespoTime,whitelist,#genre#
40.57ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
526.49ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
540.78ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
204.87ms,CCTV1,http://204.12.221.218:8181/3m1080p/cctv1.m3u8
564.66ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
452.12ms,CCTV1,http://182.37.41.46:8154/tsfile/live/0001_1.m3u8?key=txiptv
128.11ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
210.63ms,CCTV1,https://t.freetv.fun/live/cctv1-11.m3u8
191.83ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
187.07ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
229.50ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
188.38ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
409.14ms,CCTV1,http://111.196.129.242:20000/rtp/239.3.1.129:8008
205.10ms,CCTV1,http://173.208.212.130:8181/720p/cctv1.m3u8
18.18ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
413.09ms,CCTV1,https://t.freetv.fun/live/cctv-1-3.m3u8
1434.13ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.126:8002
207.13ms,CCTV1,http://192.151.150.154/live/cctv1hd.m3u8
399.03ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.77:8000
1471.66ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.210:8068
408.09ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
390.33ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.89:8000
1517.72ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
229.90ms,CCTV1,https://t.freetv.fun/live/cctv1-28.m3u8
417.38ms,CCTV1,http://207.56.13.146:81/cdnlive/cctv1.m3u8
407.12ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
589.27ms,CCTV1,http://59.39.89.130:60901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
433.57ms,CCTV1,https://t.freetv.fun/live/cctv-1-6.m3u8
427.40ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
427.76ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
445.64ms,CCTV1,https://t.freetv.fun/live/cctv1-24.m3u8
343.09ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=13
281.78ms,CCTV1,http://cdn6.163189.xyz/163189/cctv1
360.79ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=16
235.59ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=17
364.50ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=14
221.48ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
399.72ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=11
386.09ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=7
379.50ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=9
1489.43ms,CCTV1,http://171.8.170.20:8800/rtp/239.16.20.1:10010
309.79ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=8
444.41ms,CCTV1,http://58.56.162.102:4466/newlive/live/hls/1/live.m3u8
344.24ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=15
278.50ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=12
263.96ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=18
1222.03ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=40cf2f40582b104fb087535f9601ea19&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
332.54ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=10
270.02ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=21
315.95ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
758.86ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.php
341.93ms,CCTV1,http://39.165.39.49:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
385.64ms,CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
312.84ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV-1%E9%AB%98%E6%B8%85&line=1
779.80ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.smil
351.71ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=20
400.85ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=19
352.46ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1%E7%BB%BC%E5%90%88&line=1
1795.20ms,CCTV1,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
482.95ms,CCTV1,https://t.freetv.fun/live/cctv1-9.php
383.12ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
391.42ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
391.16ms,CCTV1,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
338.55ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
379.73ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=cccb6b9cad34d95eaf06a39fcf6acd9e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
457.14ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
439.90ms,CCTV1,http://114.226.212.140:8787/rtp/239.49.8.19:9614
555.40ms,CCTV1,https://t.freetv.fun/live/cctv1-2.php
426.15ms,CCTV2,http://121.237.245.33:8888/rtp/239.49.8.130:6000
417.04ms,CCTV2,http://60.4.29.80:8077/rtp/239.253.92.190:6065
769.36ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
475.61ms,CCTV2,http://115.171.216.32:4000/rtp/225.1.8.2:8084
522.80ms,CCTV2,http://171.8.170.217:8800/rtp/239.16.20.2:10020
419.46ms,CCTV2,http://116.2.170.93:4010/rtp/232.0.0.135:1234
780.76ms,CCTV1,http://go.bkpcp.top/mg/cctv1
2064.38ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=478674d2f4e92891de4f30951016036f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
39.89ms,CCTV2,https://t.freetv.fun/live/cctv2-1.m3u8
924.01ms,CCTV1,https://tv.cctv.com/live/cctv1/
51.05ms,CCTV2,https://t.freetv.fun/live/cctv2-2.m3u8
459.53ms,CCTV2,http://183.164.236.33:8888/rtp/238.1.78.235:7752
50.03ms,CCTV2,https://t.freetv.fun/live/cctv2-8.m3u8
56.02ms,CCTV2,https://t.freetv.fun/live/cctv2-6.m3u8
421.84ms,CCTV2,http://114.226.212.135:8787/rtp/239.49.8.130:6000
410.17ms,CCTV2,http://221.220.129.150:8012/rtp/239.3.1.60:8084
413.51ms,CCTV2,http://121.29.215.51:2083/rtp/239.253.92.190:6065
211.33ms,CCTV2,https://t.freetv.fun/live/cctv2-4.m3u8
224.11ms,CCTV2,https://t.freetv.fun/live/cctv2-5.m3u8
459.30ms,CCTV2,http://115.171.216.40:4000/rtp/225.1.8.2:8084
205.59ms,CCTV2,https://t.freetv.fun/live/cctv-2-3.m3u8
221.57ms,CCTV2,https://t.freetv.fun/live/cctv-2-2.m3u8
481.12ms,CCTV2,http://1.192.240.185:8188/rtp/239.16.20.2:10020
445.51ms,CCTV2,http://114.226.212.135:8787/rtp/239.49.8.50:9802
410.16ms,CCTV2,http://123.118.54.216:8686/rtp/239.3.1.60:8084
1154.72ms,CCTV1,http://114.226.212.140:8787/rtp/239.49.8.129:6000
437.05ms,CCTV2,http://171.8.170.20:8800/rtp/239.16.20.2:10020
403.69ms,CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
1508.45ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
412.07ms,CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
418.43ms,CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
462.38ms,CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
373.47ms,CCTV2,http://116.128.243.121:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
497.74ms,CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
2966.14ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=7d30132546d771c3ffff77a937dee30d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
382.82ms,CCTV2,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd
872.72ms,CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
1449.20ms,CCTV2,http://121.237.245.33:8888/rtp/239.49.8.50:9802
975.83ms,CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
120.94ms,CCTV2,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009
500.91ms,CCTV2,http://113.25.252.226:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
933.75ms,CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
446.04ms,CCTV2,http://221.226.51.220:50081/newlive/live/hls/2/live.m3u8
207.95ms,CCTV2,http://69.30.245.50/live/cctv2.m3u8
1303.75ms,CCTV2,http://182.150.23.74:808/hls/2/index.m3u8
419.99ms,CCTV2,http://207.56.13.146:81/cdnlive/cctv2.m3u8
342.01ms,CCTV2,http://198.204.228.26/live/cctv2hd.m3u8
2561.87ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=458e34213492c68772e565c06868d4af&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
203.94ms,CCTV2,http://204.12.221.218:8181/3m1080p/cctv2.m3u8
388.24ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=383d98765abf4549a5a799274f495f00&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1091.32ms,CCTV2,http://153.0.171.163:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
387.19ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=723ba4b322fd8ec423d8f247a6dbe636&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1494.18ms,CCTV2,http://222.223.41.27:8888/hls/2/index.m3u8
208.42ms,CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
205.58ms,CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
4607.32ms,CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
37.27ms,CCTV2,https://t.freetv.fun/live/cctv2-7.m3u8
742.58ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=9d3681a7c74fcc88af7a6e9c998f37a0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
156.82ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=5
780.04ms,CCTV2,https://epg.pw/stream/f86540c126a751cc707e3805911549bd077fb5a7f0f53a824212d75addea3747.m3u8
420.27ms,CCTV2,https://t.freetv.fun/live/cctv2-10.m3u8
183.73ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=4
436.90ms,CCTV2,http://111.196.129.242:20000/rtp/239.3.1.60:8084
225.04ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=3
398.96ms,CCTV2,http://39.77.158.228:4002/rtp/239.253.254.232:8000
195.99ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=8
206.32ms,CCTV2,http://173.208.212.130:8181/720p/cctv2.m3u8
425.42ms,CCTV2,https://t.freetv.fun/live/cctv2.m3u8
432.52ms,CCTV2,https://t.freetv.fun/live/cctv2-26.m3u8
471.01ms,CCTV2,https://t.freetv.fun/live/cctv2-25.m3u8
412.40ms,CCTV2,https://t.freetv.fun/live/cctv-2-4.m3u8
1528.65ms,CCTV2,http://118.193.115.2:9901/tsfile/live/0002_1.m3u8?key=txiptv
18.74ms,CCTV2,http://38.75.136.137:98/gslb/dsdqca/cctv2hd.m3u8?auth=test20251009
604.49ms,CCTV2,https://t.freetv.fun/live/cctv2-9.m3u8
415.14ms,CCTV2,https://t.freetv.fun/live/cctv2-15.m3u8
436.95ms,CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8
432.30ms,CCTV2,https://t.freetv.fun/live/cctv2-1-1.m3u8
420.36ms,CCTV2,https://t.freetv.fun/live/cctv2-23.m3u8
180.99ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=3
414.36ms,CCTV2,https://t.freetv.fun/live/cctv-2gao-qing.m3u8
430.24ms,CCTV2,https://t.freetv.fun/live/cctv2-12.m3u8
205.44ms,CCTV2,http://192.151.150.154/live/cctv2hd.m3u8
417.00ms,CCTV2,https://t.freetv.fun/live/cctv2-16.m3u8
289.06ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=1
426.76ms,CCTV2,https://t.freetv.fun/live/cctv-2gao-qing-1.m3u8
180.35ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2
435.97ms,CCTV2,https://t.freetv.fun/live/cctv2-1-1.php
204.09ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=4
453.65ms,CCTV2,https://t.freetv.fun/live/cctv-2gao-qing.smil
194.82ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=6
298.05ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=2
204.20ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2%E8%B4%A2%E7%BB%8F&line=1
190.90ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=5
183.54ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV-2%E9%AB%98%E6%B8%85&line=1
333.25ms,CCTV2,http://39.165.39.49:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
6140.45ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
3381.48ms,CCTV2,http://www.cdnstv.com:6398/hls/2/index.m3u8
383.43ms,CCTV2,http://183.220.107.138:4022/rtp/239.11.0.108:5140
2257.41ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=f3dda6ea205b8de722bbab201bd0bc9b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
362.76ms,CCTV2,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
460.41ms,CCTV2,http://222.214.208.34:59901/tsfile/live/0002_1.m3u8
349.72ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=d0894b01592c0f48f99c44a148ca8447&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
382.64ms,CCTV2,https://tv.cctv.com/live/cctv2/
186.01ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
737.05ms,CCTV2,http://121.57.88.206:898/hls/2/index.m3u8
334.37ms,CCTV2,http://120.211.62.180:8000/hls/2/index.m3u8
736.33ms,CCTV2,https://t.freetv.fun/live/cctv2-3.php
435.48ms,CCTV2,http://drive.mxmy.net:8888/udp/239.3.1.60:8084
817.87ms,CCTV2,https://t.freetv.fun/live/cctv2-1.php
405.66ms,CCTV2,http://114.226.212.140:8787/rtp/239.49.8.130:6000
455.78ms,CCTV2,http://114.226.212.140:8787/rtp/239.49.8.50:9802
4334.95ms,CCTV2,http://123.130.84.106:8154/tsfile/live/0002_1.m3u8
4317.77ms,CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
1560.10ms,CCTV2,https://stream1.freetv.fun/tv2-4.m3u8
428.35ms,CCTV3,http://121.237.245.33:8888/rtp/239.49.1.3:6000
402.47ms,CCTV3,http://60.4.29.80:8077/rtp/239.253.92.191:6057
452.05ms,CCTV3,http://171.8.170.217:8800/rtp/239.16.20.3:10030
734.47ms,CCTV2,https://cdn16.163189.xyz/163189/51db9acada68aaf7
429.71ms,CCTV3,http://115.171.216.32:4000/rtp/225.1.8.88:8000
427.20ms,CCTV3,http://116.2.170.93:4010/rtp/232.0.0.170:1234
1477.31ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=d55832b54a62754d87c8d80e8d0af412&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1254.37ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=da40669354aad7a342bfad794406bd61&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1155.50ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=c3edafc99edcc1ce06b8b70805554284&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
40.06ms,CCTV3,https://t.freetv.fun/live/cctv3-2.m3u8
389.02ms,CCTV3,http://114.226.212.135:8787/rtp/239.49.1.3:6000
200.31ms,CCTV3,https://t.freetv.fun/live/cctv3.m3u8
407.70ms,CCTV3,http://221.220.129.150:8012/rtp/239.3.1.172:8001
449.38ms,CCTV3,http://183.164.236.33:8888/rtp/238.1.78.170:7232
197.91ms,CCTV3,https://t.freetv.fun/live/cctv3-12.m3u8
51.55ms,CCTV3,https://t.freetv.fun/live/cctv-3-3.m3u8
414.73ms,CCTV3,http://121.29.215.51:2083/rtp/239.253.92.191:6057
429.76ms,CCTV3,http://115.171.216.40:4000/rtp/225.1.8.88:8000
192.32ms,CCTV3,https://t.freetv.fun/live/cctv3-7.m3u8
404.44ms,CCTV3,http://123.118.54.216:8686/rtp/239.3.1.172:8001
208.90ms,CCTV3,https://t.freetv.fun/live/cctv3-4.m3u8
427.48ms,CCTV3,http://1.192.240.185:8188/rtp/239.16.20.3:10030
213.48ms,CCTV3,https://t.freetv.fun/live/cctv3-10.m3u8
1226.53ms,CCTV2,http://go.bkpcp.top/mg/cctv2
441.21ms,CCTV3,http://171.8.170.20:8800/rtp/239.16.20.3:10030
206.40ms,CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8
418.41ms,CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
400.48ms,CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
423.59ms,CCTV3,http://www.cdnstv.com:6398/hls/3/index.m3u8
312.02ms,CCTV3,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv3hd
387.14ms,CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
411.04ms,CCTV3,https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8
680.53ms,CCTV3,http://121.57.88.206:898/hls/3/index.m3u8
468.60ms,CCTV3,http://222.223.41.27:8888/hls/3/index.m3u8
215.35ms,CCTV3,http://204.12.221.218:8181/3m1080p/cctv3.m3u8
421.68ms,CCTV3,http://153.0.171.163:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
285.47ms,CCTV3,http://198.204.228.26/live/cctv3hd.m3u8
210.32ms,CCTV3,http://69.30.245.50/live/cctv3.m3u8
206.65ms,CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
1038.05ms,CCTV3,http://gmxw.7766.org:808/hls/91/index.m3u8
1064.05ms,CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
1221.68ms,CCTV3,http://182.150.23.74:808/hls/3/index.m3u8
206.72ms,CCTV3,http://192.151.150.154/live/cctv3hd.m3u8
208.21ms,CCTV3,https://t.freetv.fun/live/cctv3-3.m3u8
1410.26ms,CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
1497.83ms,CCTV3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8
419.45ms,CCTV3,https://t.freetv.fun/live/cctv-3-1.m3u8
405.98ms,CCTV3,http://111.196.129.242:20000/rtp/239.3.1.172:8001
170.49ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=6
481.53ms,CCTV3,http://182.37.41.46:8154/tsfile/live/0003_1.m3u8?key=txiptv
157.80ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=4
420.36ms,CCTV3,http://207.56.13.146:81/cdnlive/cctv3.m3u8
381.20ms,CCTV3,http://112.27.235.94:8000/hls/3/index.m3u8
440.00ms,CCTV3,http://39.77.158.228:4002/rtp/239.253.254.191:8000
191.15ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=7
964.19ms,CCTV3,https://live.264788.xyz/channel/cctv3?streamid=4495555c28e027d370ae1c1bba64a72e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
431.04ms,CCTV3,http://61.136.172.236:9901/tsfile/live/0003_1.m3u8
187.41ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=3
198.59ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=5
599.59ms,CCTV3,http://59.39.89.130:60901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
207.20ms,CCTV3,http://173.208.212.130:8181/720p/cctv3.m3u8
405.53ms,CCTV3,http://1.24.39.180:9003/hls/3/index.m3u8
420.37ms,CCTV3,https://t.freetv.fun/live/cctv3-9.m3u8
415.32ms,CCTV3,https://t.freetv.fun/live/cctv3-5.m3u8
431.57ms,CCTV3,https://t.freetv.fun/live/cctv-3-4.m3u8
18.92ms,CCTV3,http://38.75.136.137:98/gslb/dsdqca/scwshd.m3u8?auth=test20251009
454.62ms,CCTV3,https://t.freetv.fun/live/cctv3-15.m3u8
406.73ms,CCTV3,https://t.freetv.fun/live/cctv-3-6.m3u8
18.85ms,CCTV3,http://38.75.136.137:98/gslb/dsdqca/cctv3hd.m3u8?auth=test20251009
174.54ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV-3
409.71ms,CCTV3,https://t.freetv.fun/live/cctv-3gao-qing.m3u8
432.00ms,CCTV3,https://t.freetv.fun/live/cctv-3gao-qing-1.m3u8
160.29ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=8
432.55ms,CCTV3,https://t.freetv.fun/live/cctv3-13.m3u8
437.59ms,CCTV3,https://live.264788.xyz/channel/cctv3?streamid=dae69a23c264c77eefa2354094bbf46b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
755.09ms,CCTV3,https://t.freetv.fun/live/cctv3-11.m3u8
417.78ms,CCTV3,https://t.freetv.fun/live/cctv-3gao-qing.smil
184.89ms,CCTV3,https://iptv.catvod.com/catvod?id=CCTV3&line=9
751.33ms,CCTV3,https://t.freetv.fun/live/cctv3-24.m3u8
441.38ms,CCTV3,https://t.freetv.fun/live/cctv3-1-1.php
196.17ms,CCTV3,https://iptv.catvod.com/catvod?id=CCTV3&line=8
177.94ms,CCTV3,https://iptv.catvod.com/catvod?id=CCTV3&line=10
206.60ms,CCTV3,https://iptv.catvod.com/catvod?id=CCTV3%E7%BB%BC%E8%89%BA&line=1
305.00ms,CCTV3,https://tv.cctv.com/live/cctv3/
379.89ms,CCTV3,http://183.220.107.138:4022/rtp/239.11.0.101:5140
299.46ms,CCTV3,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001186/index.m3u8?streamid=bf8db09e1cc53a2b7ab59e4f4ed11a20&streamkey=06Au6xOXDlDEaaQWeYRemlansdBarTPFm8IxFwCXJdwI6lWmZxIaRqpzg2uUxbPvqfccdnVsBlbT9GvauX4LNyXBwcSKyryXh2jRfE6X0nxHozf2&token=1775845150-393eb1cab48579e2-0-8468bc202079d3e8e98db0ac5d526274
443.92ms,CCTV3,https://t.freetv.fun/live/cctv3-5.php
394.63ms,CCTV3,http://110.80.17.38:9999/tsfile/live/0003_1.m3u8
432.01ms,CCTV3,http://222.212.84.190:54123/rtp/239.93.1.11:2223
